2025-05-03T12:54:52.207Z;27.60;47.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.08;0.05;0.17;0.00;0.04;0.83;0.31;0.56;0.59;0.87;0.62;0.90;1.23;1.02;0.96;1.06;1.30;1.35;
2025-05-03T12:55:11.028Z;27.60;47.00;20.53;18.56;20.99;19.99;20.33;21.99;23.89;24.60;25.00;26.20;24.78;28.20;24.76;31.23;27.20;28.22;33.84;36.03;24.98;27.61;31.92;33.40;37.05;39.94;32.24;32.94;28.86;42.95;51.25;36.42;
2025-05-03T12:55:29.866Z;27.50;48.00;60.87;60.10;53.00;62.25;58.44;57.73;62.25;57.46;58.89;62.56;70.53;66.10;64.55;65.65;62.15;68.91;91.67;64.88;71.56;101.50;82.62;80.95;85.08;80.29;94.23;84.72;86.74;114.81;93.57;96.46;
2025-05-03T12:55:48.598Z;27.50;48.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.23;0.55;0.86;1.23;1.59;1.70;2.46;2.60;3.48;3.54;4.15;3.85;4.68;4.56;4.91;
2025-05-03T12:56:07.683Z;27.10;48.00;0.00;0.00;0.00;0.05;0.08;0.03;0.00;0.69;1.06;1.34;1.48;1.97;2.36;3.50;3.56;3.93;4.62;4.31;4.53;4.43;4.38;4.89;5.06;5.11;5.18;5.57;5.46;5.71;6.37;6.19;
2025-05-03T12:56:27.042Z;27.50;48.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.54;0.85;1.04;1.44;1.31;1.97;2.02;
2025-05-03T12:56:45.822Z;27.90;48.00;9.24;10.29;10.80;10.52;12.05;12.18;13.01;14.25;14.25;18.52;18.95;20.02;21.40;27.20;27.20;28.58;34.11;26.06;30.82;32.91;31.99;38.11;42.04;45.74;59.82;48.04;48.68;54.87;51.68;47.17;
2025-05-03T12:57:04.555Z;27.20;48.00;4.76;5.19;5.74;5.20;6.25;5.97;6.18;7.34;7.44;7.63;8.44;9.20;9.73;10.49;11.74;13.88;17.89;20.84;20.55;26.53;30.02;26.58;29.10;39.81;35.77;28.73;28.91;44.55;42.09;42.04;
2025-05-03T12:57:23.494Z;27.60;48.00;112.32;149.21;140.28;180.16;170.12;271.88;217.48;224.24;184.03;500.00;112.32;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.54;1.13;
2025-05-03T12:57:42.637Z;27.20;48.00;0.00;0.00;0.01;0.01;0.00;0.01;0.51;0.42;0.97;1.25;1.44;1.67;1.78;2.60;3.15;3.07;4.17;3.77;4.31;4.58;4.43;5.40;5.39;6.11;6.39;6.31;6.46;6.88;7.19;7.46;
2025-05-03T12:58:01.753Z;27.70;48.00;683.84;252.97;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;
2025-05-03T12:58:20.672Z;27.50;48.00;78.39;94.89;137.53;111.71;150.80;179.40;134.44;152.43;199.40;463.52;585.35;601.11;5.07;4.03;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;
2025-05-03T12:58:39.249Z;26.50;49.00;56.52;57.55;53.69;47.11;63.91;63.18;62.35;70.79;89.24;64.55;80.46;109.93;86.55;119.79;136.19;130.27;166.14;118.76;149.21;217.48;164.22;191.41;170.12;188.06;173.58;192.27;299.81;415.74;306.09;352.71;
2025-05-03T12:58:57.760Z;26.60;49.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.01;0.00;0.00;0.51;1.06;1.09;1.50;1.48;1.78;2.50;2.71;3.29;3.66;4.10;4.47;4.42;5.01;5.70;
2025-05-03T12:59:16.977Z;26.00;49.00;38.19;45.57;50.20;44.61;58.26;50.41;51.75;50.55;48.61;57.20;52.33;59.91;54.00;61.26;61.55;61.95;69.28;69.28;72.62;61.26;62.56;70.40;73.16;65.87;69.78;72.49;66.55;68.67;66.78;67.36;
2025-05-03T12:59:35.859Z;26.20;49.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;
